,idx,year,word,pinyin
7062,346,1989,干部,ganbu
7063,346,1989,指出,zhichu
7064,346,1989,北京,beijing
7065,346,1989,发生,fasheng
7066,346,1989,政治,zhengzhi
7067,346,1989,风波,fengbo
7068,346,1989,国际,guoji
7069,346,1989,大气候,daqihou
7070,346,1989,中国,zhongguo
7071,346,1989,自己,ziji
7072,346,1989,小气候,xiaoqihou
7073,346,1989,决定,jueding
7074,346,1989,强调,qiangdiao
7075,346,1989,坚定不移,jiandingbuyi
7076,346,1989,执行,zhixing
7077,346,1989,十一届三中全会,shiyijiesanzhongquanhui
7078,346,1989,以来,yilai
7079,346,1989,制定,zhiding
7080,346,1989,一系列,yixilie
7081,346,1989,路线,luxian
7082,346,1989,方针,fangzhen
7083,346,1989,政策,zhengce
7084,346,1989,认真总结,renzhenzongjie
7085,346,1989,经验,jingyan
7086,346,1989,继续,jixu
7087,346,1989,坚持,jianchi
7088,346,1989,失误,shiwu
7089,346,1989,纠正,jiuzheng
7090,346,1989,不足,buzu
7091,346,1989,加点,jiadian
7092,347,1989,中共,zhonggong
7093,347,1989,十三届,shisanjie
7094,347,1989,四中全会,sizhongquanhui
7095,347,1989,召开,zhaokai
7096,347,1989,撤销,chexiao
7097,347,1989,赵紫阳,zhaoziyang
7098,347,1989,党内,dangnei
7099,347,1989,一切,yiqie
7100,347,1989,领导职务,lingdaozhiwu
7101,347,1989,选举,xuanju
7102,347,1989,江泽民,jiangzemin
7103,347,1989,中央委员会,zhongyangweiyuanhui
7104,347,1989,总书记,zongshuji
7105,347,1989,全会,quanhui
7106,347,1989,明确,mingque
7107,347,1989,宣告,xuangao
7108,347,1989,十一届三中全会,shiyijiesanzhongquanhui
7109,347,1989,以来,yilai
7110,347,1989,路线,luxian
7111,347,1989,基本,jiben
7112,347,1989,政策,zhengce
7113,347,1989,绝不会,juebuhui
7114,347,1989,因为,yinwei
7115,347,1989,发生,fasheng
7116,347,1989,这场,zhechang
7117,347,1989,政治,zhengzhi
7118,347,1989,风波,fengbo
7119,347,1989,动摇,dongyao
7120,348,1989,庆祝,qingzhu
7121,348,1989,中华人民共和国,zhonghuarenmingongheguo
7122,348,1989,成立,chengli
7123,348,1989,周年,zhounian
7124,348,1989,大会,dahui
7125,348,1989,举行,juxing
7126,348,1989,江泽民,jiangzemin
7127,348,1989,发表,fabiao
7128,348,1989,讲话,jianghua
7129,348,1989,全面,quanmian
7130,348,1989,阐述,chanshu
7131,348,1989,邓小平,dengxiaoping
7132,348,1989,关于,guanyu
7133,348,1989,建设,jianshe
7134,348,1989,中国,zhongguo
7135,348,1989,特色,tese
7136,348,1989,社会主义,shehuizhuyi
7137,348,1989,理论,lilun
7138,348,1989,指导意义,zhidaoyiyi
7139,349,1989,中共,zhonggong
7140,349,1989,十三届,shisanjie
7141,349,1989,五中全会,wuzhongquanhui
7142,349,1989,召开,zhaokai
7143,349,1989,通过,tongguo
7144,349,1989,中共中央,zhonggongzhongyang
7145,349,1989,关于,guanyu
7146,349,1989,进一步,jinyibu
7147,349,1989,治理整顿,zhilizhengdun
7148,349,1989,深化改革,shenhuagaige
7149,349,1989,决定,jueding
7150,349,1989,全会,quanhui
7151,349,1989,高度评价,gaodupingjia
7152,349,1989,邓小平,dengxiaoping
7153,349,1989,党和国家,dangheguojia
7154,349,1989,历史,lishi
7155,349,1989,贡献,gongxian
7156,349,1989,强调,qiangdiao
7157,349,1989,中国,zhongguo
7158,349,1989,改革开放,gaigekaifang
7159,349,1989,现代化,xiandaihua
7160,349,1989,建设,jianshe
7161,349,1989,当之无愧,dangzhiwukui
7162,349,1989,设计师,shejishi
7163,349,1989,同意,tongyi
7164,349,1989,邓小平,dengxiaoping
7165,349,1989,辞去,ciqu
7166,349,1989,中央军委,zhongyangjunwei
7167,349,1989,主席,zhuxi
7168,349,1989,职务,zhiwu
7169,349,1989,决定,jueding
7170,349,1989,江泽民,jiangzemin
7171,349,1989,中央军委,zhongyangjunwei
7172,349,1989,主席,zhuxi
7173,350,1989,中共中央,zhonggongzhongyang
7174,350,1989,发出,fachu
7175,350,1989,关于,guanyu
7176,350,1989,加强,jiaqiang
7177,350,1989,改善,gaishan
7178,350,1989,工会,gonghui
7179,350,1989,共青团,gongqingtuan
7180,350,1989,妇联,fulian
7181,350,1989,工作,gongzuo
7182,350,1989,领导,lingdao
7183,350,1989,通知,tongzhi
7184,351,1989,七届,qijie
7185,351,1989,全国人大常委会,quanguorendachangweihui
7186,351,1989,第十一次,dishiyici
7187,351,1989,会议,huiyi
7188,351,1989,通过,tongguo
7189,351,1989,城市居民,chengshijumin
7190,351,1989,委员会,weiyuanhui
7191,351,1989,组织法,zuzhifa
7192,351,1989,环境保护,huanjingbaohu
7193,351,1989,城市,chengshi
7194,351,1989,规划法,guihuafa
7195,352,1989,中共中央,zhonggongzhongyang
7196,352,1989,发出,fachu
7197,352,1989,关于,guanyu
7198,352,1989,坚持,jianchi
7199,352,1989,完善,wanshan
7200,352,1989,中国共产党,zhongguogongchandang
7201,352,1989,领导,lingdao
7202,352,1989,多党合作,duodanghezuo
7203,352,1989,政治协商,zhengzhixieshang
7204,352,1989,制度,zhidu
7205,352,1989,意见,yijian
7206,353,1990,国务院,guowuyuan
7207,353,1990,发出,fachu
7208,353,1990,关于,guanyu
7209,353,1990,切实,qieshi
7210,353,1990,减轻,jianqing
7211,353,1990,农民负担,nongminfudan
7212,353,1990,通知,tongzhi
7213,354,1990,中共,zhonggong
7214,354,1990,十三届,shisanjie
7215,354,1990,六中全会,liuzhongquanhui
7216,354,1990,召开,zhaokai
7217,354,1990,通过,tongguo
7218,354,1990,中共中央,zhonggongzhongyang
7219,354,1990,关于,guanyu
7220,354,1990,加强,jiaqiang
7221,354,1990,党同,dangtong
7222,354,1990,人民,renmin
7223,354,1990,群众,qunzhong
7224,354,1990,联系,lianxi
7225,354,1990,决定,jueding
7226,355,1990,七届,qijie
7227,355,1990,全国人大,quanguorenda
7228,355,1990,三次,sanci
7229,355,1990,会议,huiyi
7230,355,1990,召开,zhaokai
7231,355,1990,通过,tongguo
7232,355,1990,关于,guanyu
7233,355,1990,设立,sheli
7234,355,1990,香港特别行政区,xianggangtebiexingzhengqu
7235,355,1990,决定,jueding
7236,355,1990,中华人民共和国香港特别行政区,zhonghuarenmingongheguoxianggangtebiexingzhengqu
7237,355,1990,基本法,jibenfa
7238,355,1990,决定,jueding
7239,355,1990,接受,jieshou
7240,355,1990,邓小平,dengxiaoping
7241,355,1990,辞去,ciqu
7242,355,1990,国家,guojia
7243,355,1990,中央军委,zhongyangjunwei
7244,355,1990,主席,zhuxi
7245,355,1990,职务,zhiwu
7246,355,1990,请求,qingqiu
7247,355,1990,选举,xuanju
7248,355,1990,江泽民,jiangzemin
7249,355,1990,国家,guojia
7250,355,1990,中央军委,zhongyangjunwei
7251,355,1990,主席,zhuxi
7252,356,1990,中共中央,zhonggongzhongyang
7253,356,1990,国务院,guowuyuan
7254,356,1990,同意,tongyi
7255,356,1990,上海市,shanghaishi
7256,356,1990,加快,jiakuai
7257,356,1990,浦东,pudong
7258,356,1990,地区,diqu
7259,356,1990,开发,kaifa
7260,356,1990,浦东,pudong
7261,356,1990,实行,shixing
7262,356,1990,经济,jingji
7263,356,1990,技术开发区,jizhukaifaqu
7264,356,1990,某些,mouxie
7265,356,1990,经济特区,jingjitequ
7266,356,1990,政策,zhengce
7267,357,1990,中国,zhongguo
7268,357,1990,大陆,dalu
7269,357,1990,兴建,xingjian
7270,357,1990,最早,zuizao
7271,357,1990,高速公路,gaosugonglu
7272,357,1990,沈大,shenda
7273,357,1990,高速公路,gaosugonglu
7274,357,1990,沈阳,shenyang
7275,357,1990,大连,dalian
7276,357,1990,正式,zhengshi
7277,357,1990,通车,tongche
7278,357,1990,全长,quanchang
7279,357,1990,公里,gongli
7280,358,1990,第十一届,dishiyijie
7281,358,1990,亚洲,yazhou
7282,358,1990,运动会,yundonghui
7283,358,1990,北京,beijing
7284,358,1990,举行,juxing
7285,358,1990,这是,zheshi
7286,358,1990,中国,zhongguo
7287,358,1990,第一次,diyici
7288,358,1990,承办,chengban
7289,358,1990,综合性,zonghexing
7290,358,1990,国际,guoji
7291,358,1990,体育,tiyu
7292,358,1990,大赛,dasai
7293,358,1990,来自,laizi
7294,358,1990,国家,guojia
7295,358,1990,地区,diqu
7296,358,1990,体育,tiyu
7297,358,1990,代表团,daibiaotuan
7298,358,1990,参加,canjia
7299,358,1990,这届,zhejie
7300,358,1990,亚运会,yayunhui
7301,358,1990,中国体育代表团,zhongguotiyudaibiaotuan
7302,358,1990,金牌,jinpai
7303,358,1990,银牌,yinpai
7304,358,1990,铜牌,tongpai
7305,358,1990,金牌,jinpai
7306,358,1990,数列,shulie
7307,358,1990,榜首,bangshou
7308,359,1990,江苏,jiangsu
7309,359,1990,仪征,yizheng
7310,359,1990,化纤,huaxian
7311,359,1990,工程,gongcheng
7312,359,1990,全面,quanmian
7313,359,1990,建成投产,jianchengtouchan
7314,360,1990,上海证券交易所,shanghaizhengquanjiaoyisuo
7315,360,1990,正式,zhengshi
7316,360,1990,成立,chengli
7317,360,1990,这是,zheshi
7318,360,1990,改革开放,gaigekaifang
7319,360,1990,以来,yilai
7320,360,1990,中国,zhongguo
7321,360,1990,大陆,dalu
7322,360,1990,开业,kaiye
7323,360,1990,第一家,diyijia
7324,360,1990,证券,zhengquan
7325,360,1990,交易所,jiaoyisuo
7326,360,1990,深圳证券交易所,shenzhenzhengquanjiaoyisuo
7327,360,1990,正式,zhengshi
7328,360,1990,开业,kaiye
7329,361,1990,江泽民,jiangzemin
7330,361,1990,全军,quanjun
7331,361,1990,军事,junshi
7332,361,1990,工作,gongzuo
7333,361,1990,会议,huiyi
7334,361,1990,提出,tichu
7335,361,1990,政治,zhengzhi
7336,361,1990,合格,hege
7337,361,1990,军事,junshi
7338,361,1990,过硬,guoying
7339,361,1990,作风,zuofeng
7340,361,1990,优良,youliang
7341,361,1990,纪律严明,jilvyanming
7342,361,1990,保障,baozhang
7343,361,1990,有力,youli
7344,361,1990,军队,jundui
7345,361,1990,建设,jianshe
7346,361,1990,要求,yaoqiu
7347,362,1990,中共,zhonggong
7348,362,1990,十三届,shisanjie
7349,362,1990,七中全会,qizhongquanhui
7350,362,1990,召开,zhaokai
7351,362,1990,通过,tongguo
7352,362,1990,中共中央,zhonggongzhongyang
7353,362,1990,关于,guanyu
7354,362,1990,制定,zhiding
7355,362,1990,国民经济,guominjingji
7356,362,1990,社会,shehui
7357,362,1990,发展,fazhan
7358,362,1990,十年规划,shinianguihua
7359,362,1990,八五,bawu
7360,362,1990,计划,jihua
7361,362,1990,建议,jianyi
7362,362,1990,七届,qijie
7363,362,1990,全国人大,quanguorenda
7364,362,1990,四次会议,sicihuiyi
7365,362,1990,批准,pizhun
7366,362,1990,国民经济,guominjingji
7367,362,1990,社会,shehui
7368,362,1990,发展,fazhan
7369,362,1990,十年规划,shinianguihua
7370,362,1990,八五,bawu
7371,362,1990,计划,jihua
7372,362,1990,纲要,gangyao
7373,363,1991,国务院,guowuyuan
7374,363,1991,发出,fachu
7375,363,1991,关于,guanyu
7376,363,1991,批准,pizhun
7377,363,1991,国家,guojia
7378,363,1991,高新技术,gaoxinjizhu
7379,363,1991,产业,chanye
7380,363,1991,开发区,kaifaqu
7381,363,1991,有关,youguan
7382,363,1991,政策,zhengce
7383,363,1991,规定,guiding
7384,363,1991,通知,tongzhi
7385,363,1991,决定,jueding
7386,363,1991,批准,pizhun
7387,363,1991,北京市,beijingshi
7388,363,1991,技术产业,jizhuchanye
7389,363,1991,开发,kaifa
7390,363,1991,试验区,shiyanqu
7391,363,1991,之后,zhihou
7392,363,1991,批准,pizhun
7393,363,1991,高新技术,gaoxinjizhu
7394,363,1991,产业,chanye
7395,363,1991,开发区,kaifaqu
7396,363,1991,国家,guojia
7397,363,1991,高新技术,gaoxinjizhu
7398,363,1991,产业,chanye
7399,363,1991,开发区,kaifaqu
7400,363,1991,月初,yuechu
7401,363,1991,我国,woguo
7402,363,1991,建成,jiancheng
7403,363,1991,国家级,guojiaji
7404,363,1991,高新技术,gaoxinjizhu
7405,363,1991,开发区,kaifaqu
7406,364,1991,国务院,guowuyuan
7407,364,1991,作出,zuochu
7408,364,1991,关于,guanyu
7409,364,1991,企业,qiye
7410,364,1991,职工,zhigong
7411,364,1991,养老保险,yanglaobaoxian
7412,364,1991,制度,zhidu
7413,364,1991,改革,gaige
7414,364,1991,决定,jueding
7415,364,1991,确定,queding
7416,364,1991,改革,gaige
7417,364,1991,养老保险,yanglaobaoxian
7418,364,1991,完全,wanquan
7419,364,1991,国家,guojia
7420,364,1991,企业,qiye
7421,364,1991,包下来,baoxialai
7422,364,1991,办法,banfa
7423,364,1991,逐步,zhubu
7424,364,1991,建立,jianli
7425,364,1991,基本,jiben
7426,364,1991,养老保险,yanglaobaoxian
7427,364,1991,企业,qiye
7428,364,1991,补充,buchong
7429,364,1991,养老保险,yanglaobaoxian
7430,364,1991,职工,zhigong
7431,364,1991,个人,geren
7432,364,1991,储蓄,chuxu
7433,364,1991,养老保险,yanglaobaoxian
7434,364,1991,相结合,xiangjiehe
7435,364,1991,制度,zhidu
7436,365,1991,中共中央,zhonggongzhongyang
7437,365,1991,举行,juxing
7438,365,1991,庆祝,qingzhu
7439,365,1991,中国共产党,zhongguogongchandang
7440,365,1991,成立,chengli
7441,365,1991,周年,zhounian
7442,365,1991,大会,dahui
7443,365,1991,江泽民,jiangzemin
7444,365,1991,发表,fabiao
7445,365,1991,讲话,jianghua
7446,365,1991,阐述,chanshu
7447,365,1991,建设,jianshe
7448,365,1991,中国,zhongguo
7449,365,1991,特色,tese
7450,365,1991,社会主义,shehuizhuyi
7451,365,1991,经济,jingji
7452,365,1991,政治,zhengzhi
7453,365,1991,文化,wenhua
7454,365,1991,基本特征,jibentezheng
7455,365,1991,主要,zhuyao
7456,365,1991,内容,neirong
7457,366,1991,中共,zhonggong
7458,366,1991,十三届,shisanjie
7459,366,1991,八中全会,bazhongquanhui
7460,366,1991,召开,zhaokai
7461,366,1991,通过,tongguo
7462,366,1991,中共中央,zhonggongzhongyang
7463,366,1991,关于,guanyu
7464,366,1991,进一步,jinyibu
7465,366,1991,加强,jiaqiang
7466,366,1991,农业,nongye
7467,366,1991,农村,nongcun
7468,366,1991,工作,gongzuo
7469,366,1991,决定,jueding
7470,366,1991,强调,qiangdiao
7471,366,1991,稳定,wending
7472,366,1991,完善,wanshan
7473,366,1991,农村,nongcun
7474,366,1991,基本,jiben
7475,366,1991,政策,zhengce
7476,366,1991,继续,jixu
7477,366,1991,深化,shenhua
7478,366,1991,农村,nongcun
7479,366,1991,改革,gaige
7480,367,1991,秦山核电站,qinshanhedianzhan
7481,367,1991,并网发电,bingwangfadian
7482,367,1991,中国,zhongguo
7483,367,1991,第一座,diyizuo
7484,367,1991,自行设计,zixingsheji
7485,367,1991,建造,jianzao
7486,367,1991,万千瓦,wanqianwa
7487,367,1991,核电站,hedianzhan
7488,368,1991,海峡两岸关系协会,haixialianganguanxixiehui
7489,368,1991,成立,chengli
7490,368,1991,汪道涵,wangdaohan
7491,368,1991,会长,huichang
7492,368,1991,荣毅仁,rongyiren
7493,368,1991,名誉会长,mingyuhuichang
7494,368,1991,海峡两岸关系协会,haixialianganguanxixiehui
7495,368,1991,台湾,taiwan
7496,368,1991,方面,fangmian
7497,368,1991,海峡交流基金会,haixiajiaoliujijinhui
7498,368,1991,两岸,liangan
7499,368,1991,事务性,shiwuxing
7500,368,1991,商谈,shangtan
7501,368,1991,表述,biaoshu
7502,368,1991,坚持,jianchi
7503,368,1991,一个,yige
7504,368,1991,中国,zhongguo
7505,368,1991,原则,yuanze
7506,368,1991,达成,dacheng
7507,368,1991,共识,gongshi
7508,368,1991,称为,chengwei
7509,368,1991,九二,jiuer
7510,368,1991,共识,gongshi
7511,369,1992,中央,zhongyang
7512,369,1992,民族,minzu
7513,369,1992,工作,gongzuo
7514,369,1992,会议,huiyi
7515,369,1992,召开,zhaokai
7516,369,1992,江泽民,jiangzemin
7517,369,1992,发表,fabiao
7518,369,1992,讲话,jianghua
7519,369,1992,强调,qiangdiao
7520,369,1992,加快,jiakuai
7521,369,1992,发展,fazhan
7522,369,1992,少数民族,shaoshuminzu
7523,369,1992,民族,minzu
7524,369,1992,地区,diqu
7525,369,1992,经济,jingji
7526,369,1992,文化,wenhua
7527,369,1992,各项事业,gexiangshiye
7528,369,1992,促进,cujin
7529,369,1992,民族,minzu
7530,369,1992,共同,gongtong
7531,369,1992,繁荣,fanrong
7532,370,1992,邓小平,dengxiaoping
7533,370,1992,视察,shicha
7534,370,1992,武昌,wuchang
7535,370,1992,深圳,shenzhen
7536,370,1992,珠海,zhuhai
7537,370,1992,上海,shanghai
7538,370,1992,发表谈话,fabiaotanhua
7539,370,1992,精辟,jingpi
7540,370,1992,分析,fenxi
7541,370,1992,国际,guoji
7542,370,1992,国内形势,guoneixingshi
7543,370,1992,科学,kexue
7544,370,1992,总结,zongjie
7545,370,1992,十一届三中全会,shiyijiesanzhongquanhui
7546,370,1992,以来,yilai
7547,370,1992,党的基本,dangdejiben
7548,370,1992,实践,shijian
7549,370,1992,基本,jiben
7550,370,1992,经验,jingyan
7551,370,1992,明确,mingque
7552,370,1992,回答,huida
7553,370,1992,长期,changqi
7554,370,1992,困扰,kunrao
7555,370,1992,束缚,shufu
7556,370,1992,人们,renmen
7557,370,1992,思想,sixiang
7558,370,1992,许多,xuduo
7559,370,1992,重大,zhongda
7560,370,1992,认识,renshi
7561,370,1992,问题,wenti
7562,370,1992,这次,zheci
7563,370,1992,谈话,tanhua
7564,370,1992,改革开放,gaigekaifang
7565,370,1992,现代化,xiandaihua
7566,370,1992,建设,jianshe
7567,370,1992,推向,tuixiang
7568,370,1992,阶段,jieduan
7569,370,1992,一个,yige
7570,370,1992,解放思想,jiefangsixiang
7571,370,1992,实事求是,shishiqiushi
7572,370,1992,宣言书,xuanyanshu
7573,371,1992,国务院,guowuyuan
7574,371,1992,颁布,banbu
7575,371,1992,国家,guojia
7576,371,1992,中长期,zhongchangqi
7577,371,1992,科学技术,kexuejizhu
7578,371,1992,发展,fazhan
7579,371,1992,纲领,gangling
7580,372,1992,中共中央政治局,zhonggongzhongyangzhengzhiju
7581,372,1992,会议,huiyi
7582,372,1992,通过,tongguo
7583,372,1992,中共中央,zhonggongzhongyang
7584,372,1992,关于,guanyu
7585,372,1992,加快,jiakuai
7586,372,1992,改革,gaige
7587,372,1992,扩大开放,kuodakaifang
7588,372,1992,力争,lizheng
7589,372,1992,经济,jingji
7590,372,1992,更好,genghao
7591,372,1992,地上,dishang
7592,372,1992,一个,yige
7593,372,1992,新台阶,xintaijie
7594,372,1992,意见,yijian
7595,373,1992,中共中央宣传部,zhonggongzhongyangxuanchuanbu
7596,373,1992,颁发,banfa
7597,373,1992,五个一工程,wugeyigongcheng
7598,373,1992,组织,zuzhi
7599,373,1992,工作,gongzuo
7600,373,1992,入选,ruxuan
7601,373,1992,作品,zuopin
7602,373,1992,五个一工程,wugeyigongcheng
7603,373,1992,一本,yiben
7604,373,1992,好书,haoshu
7605,373,1992,一台,yitai
7606,373,1992,好戏,haoxi
7607,373,1992,一部,yibu
7608,373,1992,优秀,youxiu
7609,373,1992,影片,yingpian
7610,373,1992,一部,yibu
7611,373,1992,优秀,youxiu
7612,373,1992,电视剧,dianshiju
7613,373,1992,一篇,yipian
7614,373,1992,几篇,jipian
7615,373,1992,创见,chuangjian
7616,373,1992,说服力,shuofuli
7617,373,1992,文章,wenzhang
7618,374,1992,江泽民,jiangzemin
7619,374,1992,中央党校,zhongyangdangxiao
7620,374,1992,省部级,shengbuji
7621,374,1992,干部,ganbu
7622,374,1992,进修班,jinxiuban
7623,374,1992,讲话,jianghua
7624,374,1992,针对,zhendui
7625,374,1992,建立,jianli
7626,374,1992,什么样,shiyaoyang
7627,374,1992,经济体制,jingjitizhi
7628,374,1992,问题,wenti
7629,374,1992,明确,mingque
7630,374,1992,表示,biaoshi
7631,374,1992,倾向,qingxiang
7632,374,1992,使用,shiyong
7633,374,1992,社会主义,shehuizhuyi
7634,374,1992,市场,shichang
7635,374,1992,经济体制,jingjitizhi
7636,374,1992,提法,tifa
7637,375,1992,中国体育代表团,zhongguotiyudaibiaotuan
7638,375,1992,西班牙,xibanya
7639,375,1992,巴塞罗那,basailuona
7640,375,1992,举行,juxing
7641,375,1992,第二十五届,diershiwujie
7642,375,1992,奥运会,aoyunhui
7643,375,1992,获得,huode
7644,375,1992,金牌,jinpai
7645,375,1992,银牌,yinpai
7646,375,1992,铜牌,tongpai
7647,375,1992,金牌,jinpai
7648,375,1992,总数,zongshu
7649,375,1992,奖牌,jiangpai
7650,375,1992,总数,zongshu
7651,375,1992,第四位,disiwei
7652,376,1992,中国共产党,zhongguogongchandang
7653,376,1992,第十四次,dishisici
7654,376,1992,全国代表大会,quanguodaibiaodahui
7655,376,1992,举行,juxing
7656,376,1992,江泽民,jiangzemin
7657,376,1992,代表,daibiao
7658,376,1992,第十三届,dishisanjie
7659,376,1992,中央委员会,zhongyangweiyuanhui
7660,376,1992,加快,jiakuai
7661,376,1992,改革开放,gaigekaifang
7662,376,1992,现代化,xiandaihua
7663,376,1992,建设,jianshe
7664,376,1992,步伐,bufa
7665,376,1992,夺取,duoqu
7666,376,1992,中国,zhongguo
7667,376,1992,特色,tese
7668,376,1992,社会主义,shehuizhuyi
7669,376,1992,事业,shiye
7670,376,1992,胜利,shengli
7671,376,1992,报告,baogao
7672,376,1992,大会,dahui
7673,376,1992,总结,zongjie
7674,376,1992,十一届三中全会,shiyijiesanzhongquanhui
7675,376,1992,以来,yilai
7676,376,1992,实践经验,shijianjingyan
7677,376,1992,决定,jueding
7678,376,1992,抓住机遇,zhuazhujiyu
7679,376,1992,加快,jiakuai
7680,376,1992,发展,fazhan
7681,376,1992,集中精力,jizhongjingli
7682,376,1992,经济,jingji
7683,376,1992,建设,jianshe
7684,376,1992,搞上去,gaoshangqu
7685,376,1992,明确,mingque
7686,376,1992,我国,woguo
7687,376,1992,经济体制,jingjitizhi
7688,376,1992,改革,gaige
7689,376,1992,目标,mubiao
7690,376,1992,建立,jianli
7691,376,1992,社会主义,shehuizhuyi
7692,376,1992,市场,shichang
7693,376,1992,经济体制,jingjitizhi
7694,376,1992,确立,queli
7695,376,1992,邓小平,dengxiaoping
7696,376,1992,建设,jianshe
7697,376,1992,中国,zhongguo
7698,376,1992,特色,tese
7699,376,1992,社会主义,shehuizhuyi
7700,376,1992,理论,lilun
7701,376,1992,全党,quandang
7702,376,1992,指导,zhidao
7703,376,1992,地位,diwei
7704,376,1992,大会,dahui
7705,376,1992,通过,tongguo
7706,376,1992,中国共产党,zhongguogongchandang
7707,376,1992,章程,zhangcheng
7708,376,1992,修正案,xiuzhengan
7709,376,1992,建设,jianshe
7710,376,1992,中国,zhongguo
7711,376,1992,特色,tese
7712,376,1992,社会主义,shehuizhuyi
7713,376,1992,理论,lilun
7714,376,1992,党的基本,dangdejiben
7715,376,1992,路线,luxian
7716,376,1992,党章,dangzhang
7717,376,1992,大会,dahui
7718,376,1992,决定,jueding
7719,376,1992,不再,buzai
7720,376,1992,设立,sheli
7721,376,1992,中央顾问委员会,zhongyangguwenweiyuanhui
7722,376,1992,中共,zhonggong
7723,376,1992,十四届,shisijie
7724,376,1992,一中全会,yizhongquanhui
7725,376,1992,选举,xuanju
7726,376,1992,江泽民,jiangzemin
7727,376,1992,李鹏,lipeng
7728,376,1992,乔石,qiaoshi
7729,376,1992,李瑞环,liruihuan
7730,376,1992,朱镕基,zhurongji
7731,376,1992,刘华清,liuhuaqing
7732,376,1992,胡锦涛,hujintao
7733,376,1992,中央政治局常委,zhongyangzhengzhijuchangwei
7734,376,1992,江泽民,jiangzemin
7735,376,1992,中央委员会,zhongyangweiyuanhui
7736,376,1992,总书记,zongshuji
7737,376,1992,决定,jueding
7738,376,1992,江泽民,jiangzemin
7739,376,1992,中央军事委员会,zhongyangjunshiweiyuanhui
7740,376,1992,主席,zhuxi
7741,376,1992,批准,pizhun
7742,376,1992,尉健行,weijianxing
7743,376,1992,中央纪律检查委员会,zhongyangjilvjianchaweiyuanhui
7744,376,1992,书记,shuji
7745,377,1992,亚欧大陆桥,yaoudaluqiao
7746,377,1992,江苏,jiangsu
7747,377,1992,连云港,lianyungang
7748,377,1992,荷兰,helan
7749,377,1992,鹿特丹,lutedan
7750,377,1992,铁路线,tieluxian
7751,377,1992,开通,kaitong
7752,377,1992,运营,yunying
7753,377,1992,全程,quancheng
7754,377,1992,万公里,wangongli
7755,378,1993,中央军委,zhongyangjunwei
7756,378,1993,扩大,kuoda
7757,378,1993,会议,huiyi
7758,378,1993,制定,zhiding
7759,378,1993,时期,shiqi
7760,378,1993,积极,jiji
7761,378,1993,防御,fangyu
7762,378,1993,军事,junshi
7763,378,1993,战略方针,zhanlvefangzhen
7764,378,1993,要求,yaoqiu
7765,378,1993,军事,junshi
7766,378,1993,斗争,douzheng
7767,378,1993,准备,zhunbei
7768,378,1993,基点,jidian
7769,378,1993,放在,fangzai
7770,378,1993,打赢,daying
7771,378,1993,现代,xiandai
7772,378,1993,技术,jizhu
7773,378,1993,特别,tebie
7774,378,1993,高技术,gaojizhu
7775,378,1993,条件,tiaojian
7776,378,1993,局部战争,jubuzhanzheng
7777,379,1993,全国政协,quanguozhengxie
7778,379,1993,八届,bajie
7779,379,1993,一次,yici
7780,379,1993,会议,huiyi
7781,379,1993,举行,juxing
7782,379,1993,选举,xuanju
7783,379,1993,李瑞环,liruihuan
7784,379,1993,全国政协,quanguozhengxie
7785,379,1993,主席,zhuxi
7786,380,1993,八届全国人大,bajiequanguorenda
7787,380,1993,一次,yici
7788,380,1993,会议,huiyi
7789,380,1993,举行,juxing
7790,380,1993,会议,huiyi
7791,380,1993,通过,tongguo
7792,380,1993,中华人民共和国宪法,zhonghuarenmingongheguoxianfa
7793,380,1993,修正案,xiuzhengan
7794,380,1993,肯定,kending
7795,380,1993,我国,woguo
7796,380,1993,处于,chuyu
7797,380,1993,社会主义,shehuizhuyi
7798,380,1993,初级阶段,chujijieduan
7799,380,1993,国家,guojia
7800,380,1993,实行,shixing
7801,380,1993,社会主义,shehuizhuyi
7802,380,1993,市场经济,shichangjingji
7803,380,1993,会议,huiyi
7804,380,1993,通过,tongguo
7805,380,1993,关于,guanyu
7806,380,1993,设立,sheli
7807,380,1993,中华人民共和国澳门特别行政区,zhonghuarenmingongheguoaomentebiexingzhengqu
7808,380,1993,决定,jueding
7809,380,1993,中华人民共和国,zhonghuarenmingongheguo
7810,380,1993,澳门特别行政区基本法,aomentebiexingzhengqujibenfa
7811,380,1993,会议,huiyi
7812,380,1993,选举,xuanju
7813,380,1993,江泽民,jiangzemin
7814,380,1993,国家,guojia
7815,380,1993,主席,zhuxi
7816,380,1993,国家,guojia
7817,380,1993,中央军委,zhongyangjunwei
7818,380,1993,主席,zhuxi
7819,380,1993,荣毅仁,rongyiren
7820,380,1993,国家,guojia
7821,380,1993,主席,zhuxi
7822,380,1993,乔石,qiaoshi
7823,380,1993,全国人大常委会,quanguorendachangweihui
7824,380,1993,委员长,weiyuanchang
7825,380,1993,决定,jueding
7826,380,1993,李鹏,lipeng
7827,380,1993,国务院,guowuyuan
7828,380,1993,总理,zongli
7829,381,1993,海峡两岸关系协会,haixialianganguanxixiehui
7830,381,1993,会长,huichang
7831,381,1993,汪道涵,wangdaohan
7832,381,1993,台湾,taiwan
7833,381,1993,海峡交流基金会,haixiajiaoliujijinhui
7834,381,1993,董事长,dongshichang
7835,381,1993,辜振甫,guzhenfu
7836,381,1993,新加坡,xinjiapo
7837,381,1993,举行会谈,juxinghuitan
7838,381,1993,双方,shuangfang
